Date,Close,High,Low,Open,Volume
2018-02-06,38.1094970703125,38.270790367350905,35.99866645876102,36.19268567354218,272975200
2018-02-07,37.293670654296875,38.19597476327134,37.18380790882007,38.12351050765929,206434400
2018-02-08,36.26748275756836,37.634965863191155,36.23943299272922,37.46899643189285,217562000
2018-02-09,36.71108627319336,37.0584569628266,35.262922282513344,36.86599613070262,282690400
2018-02-12,38.18977355957031,38.466730422889015,36.969275246625436,37.20164009234235,243278000
2018-02-13,38.572349548339844,38.66858177983185,37.94097729101988,38.01139120629208,130196800
2018-02-14,39.28350067138672,39.3234010321367,38.22965267274699,38.26720363607734,162579600
2018-02-15,40.60258865356445,40.626057565112156,39.6660920548011,39.85151185604618,204588800
2018-02-16,40.47114944458008,41.03211125006785,40.31624316123592,40.454721563931344,160704400
2018-02-20,40.335025787353516,40.900675720101226,40.234098347646515,40.381967200086905,135722000
2018-02-21,40.15194320678711,40.86780765643654,40.13785756271119,40.56503256469426,149886400
2018-02-22,40.48757553100586,40.827905159769244,40.30215574641867,40.3232788393338,123967600
2018-02-23,41.19171905517578,41.22692422009872,40.73168460558105,40.762198136114456,135249600
2018-02-26,42.00615692138672,42.10473494491624,41.35835694616437,41.391216287340875,152648800
2018-02-27,41.870033264160156,42.360577669613704,41.816050816738084,42.03667940368092,155712400
2018-02-28,41.80665969848633,42.39343632161307,41.79023181536693,42.07422969537611,151128400
2018-03-01,41.07435989379883,42.19627640895745,40.52513788389774,41.9052339409774,195208000
2018-03-02,41.35835266113281,41.37947575368643,40.47583859285667,40.557988727986356,153816000
2018-03-05,41.50153350830078,41.71746684872899,40.961698366530335,41.12364926720145,113605600
2018-03-06,41.46632766723633,41.83717090219632,41.339585499505745,41.757370145425206,95154000
2018-03-07,41.08140182495117,41.27386626316505,40.903023033099316,41.0602787275082,126814000
2018-03-08,41.529693603515625,41.57193979190114,41.09078593320187,41.187014556102035,95096400
2018-03-09,42.24323654174805,42.24793175918039,41.635336605416214,41.769123441726364,128740800
2018-03-12,42.651615142822266,42.80887083210406,42.29720338770059,42.31597708610445,128828400
2018-03-13,42.240867614746094,43.06939575890961,42.069529876916704,42.85580825010609,126774000
2018-03-14,41.88175964355469,42.36995811673612,41.73389082089603,42.32301671345703,117473600
2018-03-15,41.931060791015625,42.304253487330115,41.79493175071051,41.8958556222127,90975200
2018-03-16,41.7831916809082,42.0413712517957,41.68930527034882,41.931056957763644,157618800
2018-03-19,41.1447639465332,41.654085457493494,40.75983875209598,41.61888030428851,133787200
2018-03-20,41.13068389892578,41.49683183577984,41.060270007669395,41.13068389892578,78597600
2018-03-21,40.198890686035156,41.09548343216158,40.196541287634304,41.08374718435731,148219600
2018-03-22,39.63089370727539,40.52983232296425,39.572216046223105,39.90080951555583,165963200
2018-03-23,38.713172912597656,39.88203087822492,38.713172912597656,39.5229238913069,164115200
2018-03-26,40.55095291137695,40.62840784209897,39.06523432694473,39.4478137655839,150164800
2018-03-27,39.51118850708008,41.10956740172063,39.177899826116274,40.76454247240878,163690400
2018-03-28,39.07463073730469,39.905508501898744,38.771855553481785,39.25535895321478,166674000
2018-03-29,39.37975311279297,40.31155469263699,39.17320659190049,39.38679414587791,153594000
2018-04-02,39.121559143066406,39.65200736477822,38.60285074845011,39.11217229534909,150347200
2018-04-03,39.52292251586914,39.60741848522696,38.69908950068041,39.34688954482369,121112000
2018-04-04,40.278682708740234,40.37256550802131,38.67326320379897,38.69908151081114,138422000
2018-04-05,40.55801010131836,40.89364468676322,40.38901810903528,40.50637346026514,107732800
2018-04-06,39.52058410644531,40.48289571302498,39.47833432314732,40.12848388752817,140021200
2018-04-09,39.91254425048828,40.62606300601005,39.8656028397066,39.872643872253846,116070800
2018-04-10,40.66361999511719,40.83965298210904,40.25991739177053,40.60494233278657,113634400
2018-04-11,40.4734992980957,40.82087000785947,40.29981215251393,40.42420849279554,89726400
2018-04-12,40.87250900268555,41.07436028792793,40.61432587688714,40.70117124541933,91557200
2018-04-13,41.010986328125,41.27151526401716,40.804443414359966,41.0227225756048,100497200
2018-04-16,41.2668342590332,41.35367606623136,41.03446939212362,41.08141081273341,86313600
2018-04-17,41.834815979003906,41.99911267229984,41.40529517848783,41.42407245506441,106421600
2018-04-18,41.74092483520508,41.97094376098303,41.515604704784465,41.733883804966865,83018000
2018-04-19,40.55801010131836,41.16590996115275,40.52515074623005,40.783330370095065,139235200
2018-04-20,38.896236419677734,40.187144570368126,38.828168347966916,40.04162516124711,261964400
2018-04-23,38.78358459472656,39.17789672189711,38.513665229708735,39.15677362538438,146062000
2018-04-24,38.24374771118164,39.03941654299841,37.84004517183039,38.88450667946601,134768000
2018-04-25,38.41038131713867,38.82582000686568,38.11934251782164,38.16862972933229,113528400
2018-04-26,38.544185638427734,38.89859745277348,38.344680140899015,38.52071313940064,111852000
2018-04-27,38.09823226928711,38.56999935976334,37.70157072022894,38.49254441988215,142623200
2018-04-30,38.78828048706055,39.25770178412414,37.98557049884984,38.053638592508214,169709600
2018-05-01,39.6895637512207,39.71303266229741,38.790621726653995,39.05819166644517,214277600
2018-05-02,41.4428825378418,41.719839528437156,40.792732699641206,41.128367382962914,266157600
2018-05-03,41.51797103881836,41.66114469341514,40.9429306029922,41.28091454705021,136272800
2018-05-04,43.1468505859375,43.245428609444815,41.81838771321594,41.8371649912268,224805200
2018-05-07,43.45901870727539,44.04814106669595,43.36278649476054,43.463710341007975,169805600
2018-05-08,43.66790008544922,43.70780045059003,43.10928781068014,43.419107466689546,113611200
2018-05-09,43.97537612915039,43.98476297690126,43.473095611593955,43.7852611249509,92844800
2018-05-10,44.60440444946289,44.68185938348441,44.043446213428126,44.0645728909975,111957200
2018-05-11,44.43476104736328,44.78111639096404,44.16615931102086,44.646817320397844,104848800
2018-05-14,44.331092834472656,44.656243653269094,44.26276586287573,44.53372248173257,83115200
2018-05-15,43.928184509277344,44.0766235265029,43.61246038568903,44.00829297134428,94780800
2018-05-16,44.33815383911133,44.40412953249525,43.82451341829647,43.84100824044488,76732400
2018-05-17,44.05778121948242,44.51016293392808,43.90934217740125,44.29575178319089,69176000
2018-05-18,43.89755630493164,44.25097982122303,43.85514720867744,44.104899251623095,73190800
2018-05-21,44.20856857299805,44.59497812152537,44.038925005819245,44.29574521897252,73603200
2018-05-22,44.097835540771484,44.50309483483212,44.008300423764275,44.385286984121706,60962800
2018-05-23,44.38055419921875,44.41354023914239,43.76795220611261,43.90696814134176,80233600
2018-05-24,44.331092834472656,44.49366824387088,43.874001393175,44.47717701426208,92936000
2018-05-25,44.43240737915039,44.6845142986647,44.21328291731223,44.34994044932966,69844000
2018-05-29,44.272178649902344,44.47245338801161,44.02949482101763,44.20149683194327,90056400
2018-05-30,44.177940368652344,44.29574820963541,44.00829679001992,44.22977610630169,74762000
2018-05-31,44.02949905395508,44.349936508610654,43.857500621703196,44.111965976448204,109931200
2018-06-01,44.82353591918945,44.82824564504332,44.23685148143154,44.293400548573096,93770000
2018-06-04,45.198150634765625,45.57277865594449,45.085056129264544,45.153383085968876,105064800
2018-06-05,45.54686737060547,45.69530640222667,45.32303318949462,45.49032190729074,86264000
2018-06-06,45.70473098754883,45.72829399486384,45.219363236624766,45.622267652366574,83734400
2018-06-07,45.582210540771484,45.756563841147845,45.3183185372882,45.74242747573462,85388800
2018-06-08,45.16753387451172,45.238219311227645,44.71279724984477,45.04265782757154,106627200
2018-06-11,45.056785583496094,45.231142481373176,44.81646017789385,45.08506190990398,73234000
2018-06-12,45.30418395996094,45.381937568012425,45.0379370834704,45.09448614256514,67644400
2018-06-13,44.93192672729492,45.445570976631856,44.870667921224666,45.33718614027995,86553600
2018-06-14,44.95545959472656,45.136884623053184,44.818802108019014,45.13217130414356,86440400
2018-06-15,44.4936637878418,44.8046782086226,44.357006263123864,44.7740470200036,246876800
2018-06-18,44.47010803222656,44.58320256034685,44.10725784482574,44.26747838860552,73939600
2018-06-19,43.751468658447266,43.902262523865325,43.22368833187938,43.621879337726426,134314000
2018-06-20,43.94233322143555,44.10726351180362,43.76090810442532,43.90699230036049,82514800
2018-06-21,43.69728088378906,44.37820998177126,43.574759736739,44.11903132362873,102847600
2018-06-22,43.57005310058594,43.859859393539764,43.51821736100589,43.85279121043432,108801600
2018-06-25,42.92210006713867,43.5700430674738,42.58281297536606,43.21190629335723,126652400
2018-06-26,43.45458984375,43.94938411540659,43.00927643734278,43.11530634927581,98276800
2018-06-27,43.3909912109375,44.12611109590688,43.36036001732693,43.64309815806819,101141200
2018-06-28,43.70669937133789,43.873988050554196,43.30615351932165,43.37683892737374,69460800
2018-06-29,43.61481857299805,44.10489961774891,43.09646479717635,43.89284334908779,90950800
2018-07-02,44.1025390625,44.130815387435966,43.21662544405176,43.31087386848866,70925200
2018-07-03,43.334434509277344,44.283965391794474,43.244899402321124,44.24626602094871,55819200
2018-07-05,43.68315887451172,43.92113308437733,43.41927038339291,43.65017281312187,66416800
2018-07-06,44.2886848449707,44.39706605714836,43.63602832826301,43.68786407155159,69940800
2018-07-09,44.90363311767578,44.92719252665673,44.60204535912611,44.64916777229769,79026400
2018-07-10,44.84945297241211,45.06857386256042,44.809395136912464,44.93427477396867,63756400
2018-07-11,44.26746368408203,44.715131922461424,44.20384646024192,44.413544217513596,75326000
2018-07-12,45.00965881347656,45.09919391389085,44.60439959451979,44.65623532684284,72164400
2018-07-13,45.080345153808594,45.20050784745144,44.97902854938801,45.021441238162346,50055600
2018-07-16,44.98138427734375,45.391353204429265,44.86593131540765,45.12510996660727,60172400
2018-07-17,45.10862731933594,45.20758548689798,44.578491967618255,44.708081328191334,62138000
2018-07-18,44.8612174987793,45.191081559852485,44.75047785769445,45.1863682402803,65573600
2018-07-19,45.20994186401367,45.36780395227822,44.693942903525354,44.693942903525354,81147200
2018-07-20,45.106285095214844,45.33954241439434,44.80705205063057,45.18639359684797,82704800
2018-07-23,45.14631652832031,45.228783446987535,44.66330370871866,44.927192096118354,63957600
2018-07-24,45.473819732666016,45.62932692206322,45.24998558773883,45.34423040816834,74791600
2018-07-25,45.90264892578125,45.90971710862951,45.33952399399678,45.487963024230176,66839600
2018-07-26,45.75891876220703,46.171246165870855,45.61754792858129,45.85316358781776,76304000
2018-07-27,44.997886657714844,45.98983036478812,44.79054728056739,45.942707942491445,96096000
2018-07-30,44.74577713012695,45.2853354853208,44.547860810814726,45.21465005836353,84118000
2018-07-31,44.8353157043457,45.27120624316856,44.61148147976534,44.837674162581855,157492000
2018-08-01,47.47654724121094,47.53780600789209,46.48931722210318,46.918139374498324,271742800
2018-08-02,48.864322662353516,49.0975834174422,47.205590300683205,47.25978088593084,249616000
2018-08-03,49.00570297241211,49.18241471941246,48.414305358183405,48.7795103543594,133789600
2018-08-06,49.26017761230469,49.30258671388447,48.788946198074015,49.0080670799903,101701600
2018-08-07,48.798370361328125,49.361491770413686,48.71590342386616,49.31908266786328,102349600
2018-08-08,48.83135223388672,48.96329644635382,48.1881224005045,48.548614122141466,90102000
2018-08-09,49.21540069580078,49.427453353804616,48.81956451359469,49.3685494382247,93970400
2018-08-10,49.068809509277344,49.44002519266483,48.86546923859156,49.0286148009558,98444800
2018-08-13,49.385650634765625,49.87745053972807,49.10901386469039,49.489685715714145,103563600
2018-08-14,49.59371566772461,49.785233134291715,49.24141574509612,49.690657765657285,82992000
2018-08-15,49.70957565307617,49.82779667275431,49.257970492029095,49.46840376274341,115230400
2018-08-16,50.43781280517578,50.55366708451775,50.00039363053768,50.066597106681336,114001600
2018-08-17,51.44505310058594,51.532535490008144,50.399979846645785,50.466183320989956,141708000
2018-08-20,50.94379425048828,51.82335515995268,50.86103810842803,51.568000978126,121150800
2018-08-21,50.84449005126953,51.3528425555406,50.60568491149106,51.26063031267377,104639200
2018-08-22,50.84684371948242,51.15658210678525,50.560747363256276,50.62222458125516,76072400
2018-08-23,50.95089340209961,51.31974238483337,50.74046014360053,50.7522793586269,75532800
2018-08-24,51.109310150146484,51.284274943614335,50.861045296696645,51.2133452207593,73905600
2018-08-27,51.53016662597656,51.71932093494493,51.14949488701187,51.343375438036134,82100400
2018-08-28,51.94630813598633,52.14491855568263,51.761883659437096,51.783162574157686,91107200
2018-08-29,52.72184753417969,52.84243528922243,51.87775128797741,52.05271609675412,109019200
2018-08-30,53.206539154052734,53.97024574907113,52.58469558416517,52.785672712873435,195175200
2018-08-31,53.821292877197266,54.11447864417697,53.43589126797498,53.556475387508385,173360400
2018-09-04,53.993892669677734,54.18777322429528,53.58484903952322,54.00571549067332,109560400
2018-09-05,53.641597747802734,54.30363609852174,53.22309798700196,54.14285726319419,133332000
2018-09-06,52.75020980834961,53.75508827339755,52.32461350158914,53.49027078929188,137160000
2018-09-07,52.324615478515625,53.2869325453365,52.18511556397365,52.45465930046942,150479200
2018-09-10,51.62238693237305,52.45466385736109,51.18260462853595,52.24186387354506,158066000
2018-09-11,52.92753601074219,53.03393417484051,51.20387204264051,51.54671217487649,142996000
2018-09-12,52.27024459838867,53.19946010310294,51.97941828552849,53.18527415765987,197114800
2018-09-13,53.532840728759766,53.99153884293053,52.6249042019705,52.84952340827975,166825600
2018-09-14,52.925174713134766,53.63450069033738,52.61307315923123,53.37677978449687,127997200
2018-09-17,51.515987396240234,52.71474653653947,51.37175762273958,52.525592202926,148780400
2018-09-18,51.60110855102539,52.45466440089387,51.33629103116489,51.49470675410538,126286800
2018-09-19,51.6318359375,51.927388423487095,50.905960907981274,51.662574550544555,108495200
2018-09-20,52.02433776855469,52.55633231761007,51.81626763486653,52.073992180573526,106435200
2018-09-21,51.46397018432617,52.33880492393241,51.37648418489235,52.20166812140533,384986800
2018-09-24,52.20402908325195,52.31515711505072,51.220433077107394,51.265357635641195,110773600
2018-09-25,52.5350456237793,52.68400522996359,51.94630377783899,51.958126598742545,98217600
2018-09-26,52.116539001464844,52.903891200651834,51.9604864341698,52.25367577807399,95938800
2018-09-27,53.1876335144043,53.53993343518666,52.8542493888135,52.92045647589352,120724800
2018-09-28,53.374420166015625,53.398062202116094,52.96773962377275,53.14979737223942,91717600
2018-10-01,53.73381042480469,54.244526037328285,53.51865093552065,53.89695599056796,94403200
2018-10-02,54.211421966552734,54.38166049673322,53.58485210395696,53.73144499079402,99152800
2018-10-03,54.87110137939453,55.20211876466658,54.329647132562286,54.39348748822865,114619200
2018-10-04,53.90643310546875,54.93732075658891,53.608513764680204,54.56610494554919,128168000
2018-10-05,53.03157424926758,54.00571773627825,52.15437645532441,53.89931955853073,134322000
2018-10-08,52.908626556396484,53.15216152411722,52.06452689730765,52.53977761918133,118655600
2018-10-09,53.641597747802734,53.73617671665903,52.549236814198565,52.87789106435932,107564000
2018-10-10,51.15659713745117,53.5186542874467,51.0833006862872,53.308221027600226,167962400
2018-10-11,50.704994201660156,51.89902721215979,50.20137511528744,50.72154687603227,212497600
2018-10-12,52.516136169433594,52.698197531427574,51.27008573845108,52.11654858627355,161351600
2018-10-15,51.393028259277344,52.44992418497444,51.37174934722611,52.29150849334037,123164000
2018-10-16,52.525596618652344,52.72421066994395,51.251174194641926,51.764252977522055,116736000
2018-10-17,52.29860305786133,52.64144321335758,51.86118394400235,52.56105380461304,91541600
2018-10-18,51.076210021972656,51.95577469132143,50.36215405754023,51.5112625057011,130325200
2018-10-19,51.854095458984375,52.31515664645652,51.40958333577089,51.558542953192145,132314800
2018-10-22,52.17094039916992,52.811699985217516,51.766626486848565,51.96760007817743,115168400
2018-10-23,52.66272735595703,52.785678210129554,50.76409832307149,51.03127894622945,155071200
2018-10-24,50.8563117980957,53.017391656334006,50.726267969157426,52.63199362779541,163702000
2018-10-25,51.96995162963867,52.3435304176031,51.248802817676285,51.47578872209439,119423200
2018-10-26,51.14240264892578,52.062161836547574,50.28411707927676,51.0478236891772,189033600
2018-10-29,50.182456970214844,51.94394934491909,48.728336343503514,51.82572833174674,183742000
2018-10-30,50.433074951171875,50.87758341933534,49.48021406236967,49.92472253053314,146640000
2018-10-31,51.74769592285156,52.12363783449441,51.218064547531675,51.27954177612992,153435600
2018-11-01,52.542152404785156,52.57525414732443,51.26300005412576,51.79263154257351,233292800
2018-11-02,49.05699157714844,50.51583847534508,48.572284692079506,49.546428313026276,365314800
2018-11-05,47.664344787597656,48.32638314907276,46.85571353178706,48.30510423366641,264654800
2018-11-06,48.17980194091797,48.40442118737774,47.68800199904348,47.74238266532286,127531600
2018-11-07,49.6410026550293,49.66701142221143,48.264911939279166,48.69996440139942,133697600
2018-11-08,49.46780776977539,49.854550593236844,49.05496180600561,49.82133335158234,101450400
2018-11-09,48.513980865478516,48.87937043055105,47.98724786748592,48.77022964453493,137463200
2018-11-12,46.070133209228516,47.41781165926097,45.97997059020177,47.21613325998762,204542000
2018-11-13,45.609832763671875,46.784303647550004,45.42476479992899,45.46747474101187,187531600
2018-11-14,44.32148742675781,46.14369670543174,44.1150626231709,46.006081376509805,243204000
2018-11-15,45.415279388427734,45.54814833515879,44.34520285307609,44.698732002376936,185915200
2018-11-16,45.918277740478516,46.259942766410056,44.952603027303574,45.19935909025038,147713200
2018-11-19,44.09844207763672,45.24681341876194,43.892020958745455,45.080727252963975,167701200
2018-11-20,41.99150848388672,43.05683851163266,41.64272573882717,42.32130943637899,271300800
2018-11-21,41.94407272338867,42.77213610850644,41.88950231051062,42.6440098621219,124496800
2018-11-23,40.87873840332031,41.901362428757146,40.83366070501607,41.50749825732366,94496000
2018-11-26,41.43156433105469,41.50986287918792,40.39708001756018,41.341405328689035,179994000
2018-11-27,41.34140396118164,41.467155183306716,40.54418668522253,40.693662435434945,165549600
2018-11-28,42.93109130859375,43.014132585864616,41.505114329859374,41.932195651447095,184250000
2018-11-29,42.601295471191406,43.37241330983305,42.16235002257085,43.339196070830944,167080000
2018-11-30,42.37114715576172,42.78636446319983,42.00338253080645,42.776871754458696,158126000
2018-12-03,43.8516960144043,43.88016690063734,42.99516185628555,43.76627973529744,163210000
2018-12-04,41.92271423339844,43.27513564881861,41.82306251019987,42.933470529047675,165377200
2018-12-06,41.455291748046875,41.469527189200136,40.43504289397928,40.75297981442607,172393600
2018-12-07,39.97711944580078,41.40072149253783,39.93203813505562,41.16345448474832,169126400
2018-12-10,40.240482330322266,40.356740836565265,38.75281731229737,39.149052745025465,248104000
2018-12-11,40.010337829589844,40.76009884419869,39.62359143727057,40.729256594178395,189126800
2018-12-12,40.12184143066406,40.79093232599874,40.102859640812596,40.4302855596333,142510800
2018-12-13,40.560791015625,40.9451659993989,40.22861867943218,40.45165022819319,127594400
2018-12-14,39.262943267822266,40.11710594038405,39.215490590548214,40.09812414539299,162814800
2018-12-17,38.89754867553711,39.94389690996211,38.610454041222965,39.25582050641888,177151600
2018-12-18,39.402923583984375,39.74933129880673,39.004313230839,39.239208811464295,135366000
2018-12-19,38.173885345458984,39.73035619895045,37.746804045316345,39.386319792315824,196189200
2018-12-20,37.2105827331543,38.463352159374345,36.847564525579564,38.05762401069301,259092000
2018-12-21,35.76326370239258,37.52615987838151,35.50227210307426,37.21771196972524,382978400
2018-12-24,34.83790969848633,35.95781008841347,34.7809643222436,35.151100216804714,148676800
2018-12-26,37.29125213623047,37.30548757627083,34.81181283127579,35.186695107435334,234330000
2018-12-27,37.04924774169922,37.196355771925646,35.60666728965384,36.975695536789914,212468400
2018-12-28,37.06821060180664,37.61155388635195,36.66960390643198,37.369540609642506,169165600
2018-12-31,37.42649841308594,37.810869799996105,37.12753967179389,37.61393775275985,140014000
2019-01-02,37.46920394897461,37.6898641400753,36.59368814570471,36.75028523353009,148158800
2019-01-03,33.73699188232422,34.57454401761466,33.69191057763836,34.16169817620422,365248800
2019-01-04,35.17720413208008,35.24601358953824,34.11899533904399,34.29219923540596,234428400
2019-01-07,35.098915100097656,35.312457630309815,34.617263248981814,35.281611753406175,219111200
2019-01-08,35.76799774169922,36.02187515169098,35.23889338251769,35.485649452234306,164101200
2019-01-09,36.37541580200195,36.664881931991715,35.50227467708149,35.896135282122586,180396400
2019-01-10,36.49166488647461,36.53199984154206,35.79409933557466,36.183217066092084,143122800
2019-01-11,36.13338851928711,36.46793584598435,35.94832055566885,36.273378795691265,108092800
2019-01-14,35.590049743652344,35.891379845195914,35.404981774617916,35.79172814036254,129756800
2019-01-15,36.31845474243164,36.394378285844226,35.601907520616955,35.654106540640925,114843600
2019-01-16,36.76215362548828,36.98518520942271,36.30185501531,36.320836811858406,122278800
2019-01-17,36.980438232421875,37.40751959655014,36.36354252641356,36.58657410659207,119284800
2019-01-18,37.20820999145508,37.45971241403209,37.00890297433515,37.369549802011335,135004000
2019-01-22,36.373023986816406,37.18684788366704,36.21168057896924,37.110924342637915,121576000
2019-01-23,36.52012634277344,36.80959229423162,35.99339345539255,36.574696724321946,92522400
2019-01-24,36.23066711425781,36.65300204893597,36.00289284093378,36.56521442488471,101766000
2019-01-25,37.431236267089844,37.519027508765205,36.615040923074886,36.89026785958372,134142000
2019-01-28,37.08483123779297,37.09194895785594,36.4584465294026,36.96382275590851,104768400
2019-01-29,36.700462341308594,37.519036488429236,36.565222017267494,37.07297331497307,166348800
2019-01-30,39.2083740234375,39.42191288765638,38.017292600660475,38.73383999592237,244439200
2019-01-31,39.490718841552734,40.09812176355808,39.044655736776996,39.41242029951825,162958400
2019-02-01,39.50970458984375,40.09337942283648,39.36971429863973,39.61410265633867,130672400
2019-02-04,40.6319580078125,40.729238309020545,39.69000809312302,39.720853949702565,125982000
2019-02-05,41.32715606689453,41.540698496482605,40.89296072958551,41.01396557206762,144406400
2019-02-06,41.34140396118164,41.6569695100412,41.01160297138825,41.43868068103189,112958400
2019-02-07,40.55842590332031,41.27022697955856,40.416064239909666,40.90483373299473,126966800
2019-02-08,40.606075286865234,40.66564643059835,40.13188767381337,40.26771162677322,95280000
2019-02-11,40.3725700378418,40.796720097025734,40.32968054233682,40.75859367706428,83973600
2019-02-12,40.72045135498047,40.74666280397595,40.43689212564779,40.53220813832866,89134000
2019-02-13,40.55127716064453,41.09933254456883,40.48932446490647,40.83960316682641,89960800
2019-02-14,40.699012756347656,40.80862164255103,40.36064904112932,40.43928339998026,87342800
2019-02-15,40.608455657958984,40.91345961424227,40.44880543364929,40.80623228578758,98507200
2019-02-19,40.72998809814453,40.851515580587275,40.38686130166285,40.43928420861173,75891200
2019-02-20,40.992095947265625,41.29948509114437,40.7442815842349,40.791937772979175,104457600
2019-02-21,40.76097106933594,41.07312337466057,40.5798760468402,40.93730301677255,68998800
2019-02-22,41.21608352661133,41.223231773038286,40.83721192224632,40.88486811040405,75652800
2019-02-25,41.51633071899414,41.907117372895385,41.44961131242088,41.49965268531831,87493600
2019-02-26,41.5401496887207,41.771286013409664,41.26373871380323,41.39241441823523,68280800
2019-02-27,41.6688346862793,41.69981285361265,41.15890569167824,41.273284939092875,111341600
2019-02-28,41.258968353271484,41.6783514880164,41.20416392486593,41.53776447622518,112861600
2019-03-01,41.69265365600586,41.735543135571554,41.197021288508566,41.528236712468996,103544800
2019-03-04,41.90234375,42.35508298576963,41.45436758783305,41.86421734557429,109744800
2019-03-05,41.826087951660156,41.938081984197204,41.59018493156289,41.92378549254291,78949600
2019-03-06,41.58543395996094,41.81657033812453,41.44722844052762,41.621175199497635,83241600
2019-03-07,41.10409164428711,41.56636432916655,40.98971605951243,41.43054036805001,99185600
2019-03-08,41.2017936706543,41.23992008169563,40.3892422605175,40.584637390153304,95997600
2019-03-11,42.62910842895508,42.681531325611424,41.78320110804429,41.816560802649775,128044000
2019-03-12,43.10806655883789,43.52744613325643,42.74110624977912,42.89122670675174,129870400
2019-03-13,43.2987060546875,43.677577781717716,43.11045914200576,43.427378167966246,124130000
2019-03-14,43.780025482177734,43.86819325045519,43.501232955961775,43.82053342503637,94318000
2019-03-15,44.34952163696289,44.63784755758058,43.782406850290364,44.04690286026948,156171600
2019-03-18,44.80226516723633,44.89042929325558,44.270887966592596,44.273273139252964,104879200
2019-03-19,44.44723129272461,45.03341307639729,44.30187752445981,44.8809110601797,126585600
2019-03-20,44.835628509521484,45.152547444755115,44.018310490038075,44.375737368520994,124140800
2019-03-21,46.48694610595703,46.782420346635014,45.228803590706896,45.27884496121636,204136800
2019-03-22,45.524269104003906,47.106478547794836,45.45993125023579,46.546508338197334,169630800
2019-03-25,44.97383117675781,45.7458708587234,44.4639023409663,45.633876819634864,175381200
2019-03-26,44.50917053222656,45.96032623886354,43.982563700573884,45.66961879021226,199202000
2019-03-27,44.90950393676758,45.21688950575341,44.451997889288634,44.97622334144566,119393600
2019-03-28,44.96907424926758,45.169232459544084,44.68551496674179,45.02387869438107,83121600
2019-03-29,45.262149810791016,45.29312796597149,44.926167720696284,45.23355682812209,94256000
2019-04-01,45.569549560546875,45.67439173346239,44.88805543895594,45.66486194899173,111448000
2019-04-02,46.23198699951172,46.33683282315308,45.52428132586758,45.533811111682674,91062800
2019-04-03,46.54890060424805,46.822926454826096,46.02467154689668,46.0485014625707,93087200
2019-04-04,46.62991714477539,46.79194893860823,46.02229064603285,46.41545880854789,76457200
2019-04-05,46.94206237792969,46.965892290363215,46.68709613144077,46.811005131413616,74106400
2019-04-08,47.68074035644531,47.71171487580084,46.78478811304698,46.80385131353777,103526800
2019-04-09,47.53777313232422,48.33602791999754,47.47343527844449,47.73316823079818,143072800
2019-04-10,47.804656982421875,47.833253607870596,47.22324195607037,47.342384260292086,86781200
2019-04-11,47.406715393066406,47.89519949822014,47.28519156894748,47.85945826640106,83603200
2019-04-12,47.38766098022461,47.690283464181285,46.753826657487316,47.4662953407457,111042800
2019-04-15,47.47343063354492,47.62116952932975,47.18272318704627,47.318547127954844,70146400
2019-04-16,47.478206634521484,47.98336882392176,47.313789678479274,47.528248000421726,102785600
2019-04-17,48.402748107910156,48.462319253167394,47.325700783597725,47.54730369870625,115627200
